,place_name,category_name,category_group_name,road_address_name,x,y,place_url,distance,별점,리뷰 수,태그들,지정등급,category
124,파리바게뜨 신창점,"음식점 > 간식 > 제과,베이커리 > 파리바게뜨",음식점,서울 도봉구 덕릉로 252-1,127.0395388,37.63993577,http://place.map.kakao.com/8117861,650,1.9,9,"#카카오페이, #제로페이",,간식
125,파리바게뜨 쌍문신원점,"음식점 > 간식 > 제과,베이커리 > 파리바게뜨",음식점,서울 도봉구 해등로 190,127.0355944,37.65816842,http://place.map.kakao.com/8125964,189,2.5,4,"#카카오페이, #제로페이",,간식
126,파리바게뜨 창동녹천점,"음식점 > 간식 > 제과,베이커리 > 파리바게뜨",음식점,서울 도봉구 덕릉로 398,127.0532751,37.64575974,http://place.map.kakao.com/8569876,472,4.3,6,"#선한영향력가게, #카카오페이, #제로페이",,간식
127,파리바게뜨 쌍문역점,"음식점 > 간식 > 제과,베이커리 > 파리바게뜨",음식점,서울 도봉구 도봉로 473,127.0340145,37.64794544,http://place.map.kakao.com/11225091,47,3.0,6,"#카카오페이, #제로페이",좋음,간식
128,파리바게뜨 창동역동부점,"음식점 > 간식 > 제과,베이커리 > 파리바게뜨",음식점,서울 도봉구 마들로11길 73,127.0491896,37.65335139,http://place.map.kakao.com/12054903,42,2.8,4,"#카카오페이, #제로페이",,간식
129,파리바게뜨 쌍문사거리점,"음식점 > 간식 > 제과,베이커리 > 파리바게뜨",음식점,서울 도봉구 도봉로 517,127.0362033,37.65176045,http://place.map.kakao.com/12344309,401,5.0,2,"#카카오페이, #제로페이",,간식
130,파리바게뜨 방학서부점,"음식점 > 간식 > 제과,베이커리 > 파리바게뜨",음식점,서울 도봉구 시루봉로 220,127.0345381,37.66789213,http://place.map.kakao.com/12344320,353,5.0,1,"#카카오페이, #제로페이",,간식
131,파리바게뜨 창동한신점,"음식점 > 간식 > 제과,베이커리 > 파리바게뜨",음식점,서울 도봉구 도봉로110길 43,127.035957,37.64626813,http://place.map.kakao.com/13024819,117,5.0,1,"#카카오페이, #제로페이",,간식
132,파리바게뜨 신창초교점,"음식점 > 간식 > 제과,베이커리 > 파리바게뜨",음식점,서울 도봉구 우이천로4길 35,127.0413291,37.63412831,http://place.map.kakao.com/14616047,810,3.0,2,"#카카오페이, #제로페이",,간식
133,파리바게뜨 방학역점,"음식점 > 간식 > 제과,베이커리 > 파리바게뜨",음식점,서울 도봉구 도봉로150길 43,127.0458502,37.6666278,http://place.map.kakao.com/15767407,395,1.8,5,"#카카오페이, #제로페이",,간식
134,파리바게뜨 창동제일점,"음식점 > 간식 > 제과,베이커리 > 파리바게뜨",음식점,서울 도봉구 해등로 145,127.0401878,37.65630102,http://place.map.kakao.com/17011630,235,2.0,3,"#카카오페이, #제로페이",,간식
135,파리바게뜨 도봉1동점,"음식점 > 간식 > 제과,베이커리 > 파리바게뜨",음식점,서울 도봉구 도봉로 767,127.0438897,37.67290297,http://place.map.kakao.com/17757255,142,4.4,10,"#카카오페이, #제로페이",,간식
136,파리바게뜨 방학중앙점,"음식점 > 간식 > 제과,베이커리 > 파리바게뜨",음식점,서울 도봉구 도봉로 689,127.0426876,37.66596136,http://place.map.kakao.com/19291815,60,2.5,2,"#카카오페이, #제로페이",,간식
137,파리바게뜨 쌍문초교점,"음식점 > 간식 > 제과,베이커리 > 파리바게뜨",음식점,서울 도봉구 노해로41길 26,127.0260764,37.64979448,http://place.map.kakao.com/21239445,269,5.0,3,"#카카오페이, #제로페이",,간식
138,할머니토스트,음식점 > 간식 > 토스트,음식점,서울 도봉구 덕릉로60다길 15,127.0398471,37.63815082,http://place.map.kakao.com/1467306757,530,4.2,53,"#이동약자접근, #제로페이",,간식
139,이삭토스트 서울방학점,음식점 > 간식 > 토스트 > 이삭토스트,음식점,서울 도봉구 방학로 172,127.0332074,37.66257312,http://place.map.kakao.com/986898064,140,2.0,4,"#카카오페이, #제로페이",,간식
140,이삭토스트 창동하나로클럽점,음식점 > 간식 > 토스트 > 이삭토스트,음식점,서울 도봉구 마들로11길 20,127.0516258,37.6546775,http://place.map.kakao.com/1154810465,170,0.0,0,"#카카오페이, #제로페이",,간식
141,이삭토스트 창동역서부점,음식점 > 간식 > 토스트 > 이삭토스트,음식점,서울 도봉구 노해로65길 11,127.0461935,37.65181102,http://place.map.kakao.com/1336667354,384,3.4,11,"#카카오페이, #제로페이",,간식
142,황제탕후루 서울창동점,음식점 > 간식 > 황제탕후루,음식점,서울 도봉구 덕릉로63가길 22,127.0391431,37.64365787,http://place.map.kakao.com/1828400788,709,5.0,2,"#카카오페이, #제로페이",,간식
143,고루모도시락 도봉보건소점,음식점 > 도시락,음식점,서울 도봉구 방학로3길 121,127.0384921,37.65794407,http://place.map.kakao.com/349322606,109,0.0,0,"#점심식사, #제로페이",,간식
144,고루모도시락 본점,음식점 > 도시락,음식점,서울 도봉구 도봉로109길 40,127.0311745,37.64706236,http://place.map.kakao.com/2090435993,83,2.6,8,"#서울키즈오케이존, #점심식사, #친목모임, #혼밥, #제로페이",,간식
145,민셰프,음식점 > 도시락 > 배달도시락,음식점,서울 도봉구 덕릉로63길 73,127.0402132,37.64463778,http://place.map.kakao.com/419749720,860,0.0,0,"#단체도시락, #도시락, #민셰프, #배달도시락, #수제도시락, #제로페이",,간식
146,에이스외식산업 모락모락,음식점 > 도시락 > 배달도시락,음식점,서울 도봉구 도봉로156길 31,127.046143,37.67274264,http://place.map.kakao.com/1255932044,354,0.0,0,#제로페이,,간식
147,본도시락 방학사거리점,음식점 > 도시락 > 본도시락,음식점,서울 도봉구 방학로 106,127.0404158,37.66300694,http://place.map.kakao.com/1849261730,226,5.0,2,"#혼밥, #제로페이",매우우수,간식
148,김밥나라 창동점,음식점 > 분식,음식점,서울 도봉구 마들로11길 57,127.0501734,37.65359695,http://place.map.kakao.com/10203282,187,3.6,8,"#점심식사, #제로페이",,간식
149,김밥타운,음식점 > 분식,음식점,서울 도봉구 도당로15길 3,127.0368584,37.66576151,http://place.map.kakao.com/14821430,106,4.3,3,#제로페이,,간식
150,오가도,음식점 > 분식,음식점,서울 도봉구 도봉로159길 20,127.0431244,37.67449889,http://place.map.kakao.com/15387953,317,0.0,0,#제로페이,,간식
151,박리분식,음식점 > 분식,음식점,서울 도봉구 도봉로110길 39-9,127.0355843,37.64659621,http://place.map.kakao.com/15996693,156,3.0,2,"#혼밥, #제로페이",,간식
152,민들레김밥과분식,음식점 > 분식,음식점,서울 도봉구 마들로 686,127.0466409,37.67136575,http://place.map.kakao.com/16042168,362,4.4,12,#제로페이,,간식
153,파란하늘,음식점 > 분식,음식점,서울 도봉구 도봉로121길 35,127.0344494,37.65238806,http://place.map.kakao.com/16062183,184,3.7,6,#제로페이,,간식
154,고향손칼국수,음식점 > 분식,음식점,서울 도봉구 해등로 255,127.0281914,37.65737486,http://place.map.kakao.com/16066051,371,4.4,19,"#혼밥, #제로페이",,간식
155,고향손칼국수,음식점 > 분식,음식점,서울 도봉구 해등로 255,127.0281914,37.65737486,http://place.map.kakao.com/16066051,371,5.0,1,#제로페이,,간식
156,김밥천국 방학점,음식점 > 분식,음식점,서울 도봉구 도봉로145길 8,127.0421258,37.66469749,http://place.map.kakao.com/16473684,280,2.8,4,"#점심식사, #혼밥, #제로페이",,간식
157,김밥하우스,음식점 > 분식,음식점,서울 도봉구 우이천로4길 9,127.0399784,37.63355575,http://place.map.kakao.com/16529407,480,5.0,3,#제로페이,,간식
158,신송분식,음식점 > 분식,음식점,서울 도봉구 덕릉로57길 10,127.037933,37.63932273,http://place.map.kakao.com/16617737,160,3.4,7,"#혼밥, #제로페이",,간식
159,김밥천국 쌍문1호점,음식점 > 분식,음식점,서울 도봉구 노해로 137,127.0253548,37.64724035,http://place.map.kakao.com/16705243,275,3.0,6,"#안심식당, #제로페이",,간식
160,송이네김밥,음식점 > 분식,음식점,서울 도봉구 도봉로109길 23,127.0319879,37.64678464,http://place.map.kakao.com/16736862,30,3.0,2,#제로페이,,간식
161,평양왕만두칼국수,음식점 > 분식,음식점,서울 도봉구 노해로41길 37,127.0255234,37.64986488,http://place.map.kakao.com/16765473,318,5.0,1,"#노포, #혼밥, #제로페이",,간식
162,명동분식,음식점 > 분식,음식점,서울 도봉구 도당로13가길 6,127.03582,37.66548432,http://place.map.kakao.com/16794630,191,3.0,1,#제로페이,,간식
163,명동분식,음식점 > 분식,음식점,서울 도봉구 도당로13가길 6,127.03582,37.66548432,http://place.map.kakao.com/16794630,191,2.6,11,"#혼밥, #제로페이",,간식
164,충무김밥 쌍문점,음식점 > 분식,음식점,서울 도봉구 시루봉로 70,127.0281732,37.65696311,http://place.map.kakao.com/16958851,386,5.0,2,#제로페이,,간식
165,오렌지분식,음식점 > 분식,음식점,서울 도봉구 마들로 551,127.0486921,37.66034412,http://place.map.kakao.com/19015209,339,4.3,4,#제로페이,,간식
166,오렌지분식,음식점 > 분식,음식점,서울 도봉구 마들로 551,127.0486921,37.66034412,http://place.map.kakao.com/19015209,339,4.9,7,#제로페이,,간식
167,정의분식,음식점 > 분식,음식점,서울 도봉구 도봉로123길 78,127.0331442,37.65306237,http://place.map.kakao.com/19189775,168,5.0,1,"#노포, #제로페이",,간식
168,2튀김,음식점 > 분식,음식점,서울 도봉구 도봉로113길 19,127.0329517,37.64818991,http://place.map.kakao.com/19781975,83,0.0,0,"#혼밥, #제로페이",,간식
169,유미네튀김집 창동본점,음식점 > 분식,음식점,서울 도봉구 노해로63길 84-4,127.0466394,37.6526875,http://place.map.kakao.com/20325993,97,2.6,18,"#혼밥, #혼술, #제로페이",,간식
170,박리김밥,음식점 > 분식,음식점,서울 도봉구 도봉로109길 19,127.0322349,37.64675934,http://place.map.kakao.com/20522351,78,2.9,8,#제로페이,,간식
171,박리김밥,음식점 > 분식,음식점,서울 도봉구 도봉로109길 19,127.0322349,37.64675934,http://place.map.kakao.com/20522351,78,4.3,4,#제로페이,,간식
172,숟가락 앤 젓가락,음식점 > 분식,음식점,서울 도봉구 도봉로159길 8,127.0438181,37.67453467,http://place.map.kakao.com/20540511,389,0.0,0,#제로페이,,간식
173,짱구네,음식점 > 분식,음식점,서울 도봉구 시루봉로 148,127.0284817,37.6637177,http://place.map.kakao.com/20544670,278,3.0,2,#제로페이,,간식
174,김밥천국 도봉월드점,음식점 > 분식,음식점,서울 도봉구 마들로 650,127.0468791,37.66807527,http://place.map.kakao.com/20551245,430,1.0,5,"#안심식당, #제로페이",,간식
175,4단지분식,음식점 > 분식,음식점,서울 도봉구 덕릉로 358,127.0488,37.64511387,http://place.map.kakao.com/20748599,602,0.0,0,#제로페이,,간식
176,민들레김밥과분식 창동점,음식점 > 분식,음식점,서울 도봉구 도봉로110길 64,127.0372203,37.6461344,http://place.map.kakao.com/21235737,513,0.0,0,#제로페이,,간식
177,시대우동김밥,음식점 > 분식,음식점,서울 도봉구 방학로 183,127.032152,37.66204183,http://place.map.kakao.com/21327741,230,4.7,16,"#가맥, #노포, #새벽술집, #제로페이",,간식
178,빨간오뎅 신창점,음식점 > 분식,음식점,서울 도봉구 덕릉로57길 38,127.0366644,37.640116,http://place.map.kakao.com/21391892,102,0.0,0,#제로페이,,간식
179,부산오뎅,음식점 > 분식,음식점,서울 도봉구 시루봉로17길 3,127.0341983,37.6682382,http://place.map.kakao.com/21391955,346,4.0,4,"#선술집, #오뎅바, #친목모임, #제로페이",,간식
180,우리집김밥,음식점 > 분식,음식점,서울 도봉구 덕릉로53길 78,127.0346161,37.64049863,http://place.map.kakao.com/21392054,129,3.7,3,#제로페이,,간식
181,성심분식,음식점 > 분식,음식점,서울 도봉구 우이천로32길 14,127.0252827,37.64838281,http://place.map.kakao.com/21392058,250,5.0,2,#제로페이,,간식
182,초롱이분식,음식점 > 분식,음식점,서울 도봉구 덕릉로57길 30,127.0372249,37.64003372,http://place.map.kakao.com/21392222,134,4.7,7,#제로페이,,간식
183,호호분식,음식점 > 분식,음식점,서울 도봉구 도봉로121길 32,127.0347894,37.65244923,http://place.map.kakao.com/21392443,269,4.1,38,"#노포, #제로페이",,간식
184,와우분식,음식점 > 분식,음식점,서울 도봉구 도봉로113길 38,127.032102,37.64856135,http://place.map.kakao.com/21527459,126,0.0,0,#제로페이,,간식
185,둘리스넥,음식점 > 분식,음식점,서울 도봉구 노해로41길 37,127.0255189,37.64987479,http://place.map.kakao.com/25414509,318,5.0,1,#제로페이,,간식
186,창2동도서관라면,음식점 > 분식,음식점,서울 도봉구 덕릉로63가길 17,127.03939,37.64349471,http://place.map.kakao.com/49787562,803,0.0,0,#제로페이,,간식
187,꽈백최선생 본점,음식점 > 분식,음식점,서울 도봉구 마들로11길 65,127.0496678,37.65341696,http://place.map.kakao.com/75792570,205,4.6,8,#제로페이,,간식
188,장성진수제왕만두,음식점 > 분식,음식점,서울 도봉구 도봉로153길 19,127.0423373,37.66987174,http://place.map.kakao.com/83455433,83,5.0,4,#제로페이,,간식
189,분식명가 쌍문동 꼬마김밥,음식점 > 분식,음식점,서울 도봉구 도봉로113길 38,127.032102,37.64856135,http://place.map.kakao.com/93381762,126,0.0,0,#제로페이,,간식
190,삼 형제김밥 창동점,음식점 > 분식,음식점,서울 도봉구 해등로16길 56,127.0429692,37.65506118,http://place.map.kakao.com/153998114,318,5.0,2,#제로페이,,간식
191,김밥나라 쌍문점,음식점 > 분식,음식점,서울 도봉구 도봉로 497,127.0351157,37.64999035,http://place.map.kakao.com/271454469,190,4.2,5,#제로페이,,간식
192,오대박만두,음식점 > 분식,음식점,서울 도봉구 도당로13가길 17,127.0362068,37.665941,http://place.map.kakao.com/323730839,77,0.0,0,#제로페이,,간식
193,또와분식,음식점 > 분식,음식점,서울 도봉구 시루봉로17길 6,127.034297,37.66841747,http://place.map.kakao.com/385530689,413,0.0,0,"#분식, #음식, #제로페이",,간식
194,별난만두카페 쌍문점,음식점 > 분식,음식점,서울 도봉구 도봉로 473,127.0339952,37.64800041,http://place.map.kakao.com/504948589,54,5.0,4,#제로페이,,간식
195,옥이네만두,음식점 > 분식,음식점,서울 도봉구 도당로 95,127.037339,37.66596318,http://place.map.kakao.com/516925731,152,4.3,7,"#코스요리, #제로페이",,간식
196,박리김밥,음식점 > 분식,음식점,서울 도봉구 덕릉로57길 22,127.0374312,37.63961931,http://place.map.kakao.com/682374908,152,2.9,8,#제로페이,,간식
197,박리김밥,음식점 > 분식,음식점,서울 도봉구 덕릉로57길 22,127.0374312,37.63961931,http://place.map.kakao.com/682374908,152,4.3,4,#제로페이,,간식
198,점순이하우스,음식점 > 분식,음식점,서울 도봉구 노해로63길 84-3,127.0468581,37.65268381,http://place.map.kakao.com/776980763,92,1.7,27,"#노포, #제로페이",,간식
199,백남옥달인손만두,음식점 > 분식,음식점,서울 도봉구 도봉로150길 34,127.0450621,37.66593795,http://place.map.kakao.com/797916151,434,4.8,10,"#카카오페이, #제로페이",,간식
200,창고을만두,음식점 > 분식,음식점,서울 도봉구 마들로11길 65,127.0496849,37.65344218,http://place.map.kakao.com/1016368898,202,2.6,8,#제로페이,,간식
201,맛나당,음식점 > 분식,음식점,서울 도봉구 덕릉로 239,127.0382502,37.6392037,http://place.map.kakao.com/1155187177,167,0.0,0,#제로페이,,간식
202,웰빙꼬마김밥,음식점 > 분식,음식점,서울 도봉구 도봉로113길 11,127.0333879,37.6480204,http://place.map.kakao.com/1221973126,87,5.0,3,#제로페이,,간식
203,청춘꼬마김밥 창동점,음식점 > 분식,음식점,서울 도봉구 덕릉로 227,127.0376403,37.63848671,http://place.map.kakao.com/1250328480,73,5.0,2,"#카카오페이, #제로페이",,간식
204,라면창고,음식점 > 분식,음식점,서울 도봉구 노해로70길 46,127.051378,37.65028171,http://place.map.kakao.com/1272929952,353,0.0,0,"#카카오페이, #제로페이",,간식
205,민들레김밥 쌍문홀씨점,음식점 > 분식,음식점,서울 도봉구 방학로3길 95,127.0393482,37.65876188,http://place.map.kakao.com/1295119842,119,4.9,9,#제로페이,,간식
206,영수네만두 창동직영점,음식점 > 분식,음식점,서울 도봉구 노해로65길 10,127.0466106,37.6518451,http://place.map.kakao.com/1327705301,406,5.0,1,#제로페이,,간식
207,김종구부산어묵 방학역점,음식점 > 분식,음식점,서울 도봉구 도봉로150길 43,127.0458182,37.66620165,http://place.map.kakao.com/1367087795,515,3.2,6,#제로페이,,간식
208,신창유부김밥,음식점 > 분식,음식점,서울 도봉구 덕릉로57길 35,127.0366462,37.63991418,http://place.map.kakao.com/1406368132,98,5.0,4,#제로페이,,간식
